subject,trial_type,trial_num,ic_video_frame,hip_flex,knee_valg,trunk_lean,ankle_angle_sagittal,peak_vgrf_bw,loading_rate_bw_s,bw_N,knee_moment_avg_Nmkg,hip_moment_avg_Nmkg,z_hip_flex,z_knee_valg,z_trunk_lean,z_ankle_angle_sagittal,KScore_raw,z_peak_vgrf_bw,z_loading_rate_bw_s,DScore_orig_raw,z_up_peak_vgrf_bw,z_up_loading_rate_bw_s,z_up_knee_moment_avg_Nmkg,z_up_hip_moment_avg_Nmkg,DScore_upgraded_raw
sub04,DJ,2,1052,7.071621220962719,13.856906382654554,1.9853305228311888,169.81598176700703,3.8133642101259615,52.23786589213647,608.22,4.082104429396753,6.269671419217371,-0.06438678959599013,0.5299231991263759,0.35799302090270013,-0.3899989166642488,0.10838262844220925,-0.5924478488919764,-0.41980655206794787,-0.5061272004799622,-0.5924478488919764,-0.41980655206794787,-0.8220847360285337,-0.6863361880249619,-0.630168831253355
sub04,DJ,3,1276,7.380262410434079,12.102293380642353,5.5342453313728,176.26011675154643,4.203338738449903,73.74278488508601,608.22,4.562343970102255,6.772713698864047,-0.14835224324539367,0.014281977583649288,-0.9883109623332493,-0.5436133879668371,-0.4164986539904577,-0.3559471895036454,-0.30738440684945045,-0.33166579817654795,-0.3559471895036454,-0.30738440684945045,-0.5746685576828442,-0.4890954737981997,-0.4317739069585349
sub06,CMJ,1,921,8.510765310679965,8.951935379097627,1.871843406430762,175.72207520410643,3.1320063467540997,46.74636338438954,627.84,4.295770892656425,6.109178299572882,-0.4559041582496625,-0.9115372465703327,0.40104509881905986,-0.530787621894724,-0.3742959819739148,-1.0056583851273426,-0.4485147044955889,-0.7270865448114657,-1.0056583851273426,-0.4485147044955889,-0.7120052125834494,-0.749264849944581,-0.7288607880377405
sub06,CMJ,2,1080,8.407673585945314,8.485253809099328,2.6354560787125374,176.09669409410742,3.664990812995747,51.61958891543306,627.84,4.5523175765550965,6.561206575145484,-0.4278581821125482,-1.0486844434447617,0.11136365031878716,-0.5397177394148457,-0.4762241786633421,-0.6824291264071934,-0.4230387439252151,-0.5527339351662043,-0.6824291264071934,-0.4230387439252151,-0.5798340881395481,-0.5720265073001927,-0.5643321164430373
sub06,CMJ,3,1088,7.136389742113362,12.884644109163204,6.3939433264739405,171.91097492293446,3.2367854064879187,39.47299276204779,627.84,5.078144871125148,7.101851611015189,-0.0820069856233885,0.24419722662528887,-1.3144430048378857,-0.4399390974336519,-0.3980479653174093,-0.9421149613462048,-0.48653800179798457,-0.7143264815720947,-0.9421149613462048,-0.48653800179798457,-0.3089314059046514,-0.3600419140906654,-0.5244065707848765
sub06,DJ,1,883,8.157990113842441,12.655611384968331,1.3265806051372953,178.45193763299065,3.181621325976015,34.96287171402214,627.84,2.9088324521837974,4.295306293370368,-0.3599321025125299,0.17688967017741894,0.6078940993994522,-0.5958617357591811,-0.04275251717370998,-0.9755693037918196,-0.5101157462005734,-0.7428425249961965,-0.9755693037918196,-0.5101157462005734,-1.4265465600917324,-1.4604762619765914,-1.0931769680151793
sub06,DJ,2,949,6.423625428693102,10.804207647960643,9.412650223189424,167.32594135543982,4.876786464337301,81.2797744056217,627.84,4.949490718855135,6.747169157778693,0.11189966379027075,-0.3671961672263864,-2.4596091580203523,-0.33064164958919917,-0.7613868277614169,0.052466231548408286,-0.2679829782430115,-0.1077583733473016,0.052466231548408286,-0.2679829782430115,-0.37521315904015756,-0.4991113784887736,-0.2724603210558836
sub06,DJ,3,1006,7.663640952748313,13.574189101026846,0.6565073332489679,176.7944213124741,3.3320645673559346,46.278674546610205,627.84,4.254694014436902,6.180060333202999,-0.2254450249984568,0.44683896101656584,0.8620907661754343,-0.5563500722290975,0.13178365749111148,-0.8843327660112966,-0.4509596605754112,-0.6676462132933539,-0.8843327660112966,-0.4509596605754112,-0.7331677437080534,-0.7214723094271729,-0.6974831199304836
sub07,CMJ,1,869,6.79559612796729,12.59984792632077,2.134796074461176,159.60957463886177,5.353227932275739,140.8744192704142,490.5,6.480852444465447,9.203520741005098,0.010705495369852438,0.16050204629597,0.30129228888408566,-0.14669987984230903,0.08144998767689976,0.34140490098321247,0.04356238593301819,0.19248364345811533,0.34140490098321247,0.04356238593301819,0.41373409269750666,0.46401351234129623,0.3156787229887584
sub07,CMJ,2,841,7.482627999560019,15.976070632388096,1.825481627548872,167.74625624452156,4.972128398556957,165.7376132852319,490.5,6.764432227730192,10.02943328595468,-0.17620067508875772,1.152697817306642,0.4186327420694321,-0.3406610625316349,0.26361720543892037,0.11028649588007539,0.1735407229379573,0.14191360940901634,0.11028649588007539,0.1735407229379573,0.5598324879449897,0.78785026890402,0.40787749391676065
